date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:53:39	68143/68143	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-embed-video.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-embed-video.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:39	73604/73604	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-grid.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-grid.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:40	123234/123234	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-list-group.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-list-group.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:41	232002/232002	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-modals.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-modals.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:42	109122/109122	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-notifications.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-notifications.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:42	85325/85325	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-offcanvas.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-offcanvas.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:43	92787/92787	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-pagination.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-pagination.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:43	76342/76342	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-popovers.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-popovers.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:44	91921/91921	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-progress.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-progress.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:45	79645/79645	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-ribbons.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-ribbons.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:45	89585/89585	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-spinners.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-spinners.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:45	124545/124545	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-tabs.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-tabs.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:46	74548/74548	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-tooltips.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-tooltips.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:46	120065/120065	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/ui-typography.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/ui-typography.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:46	130494/130494	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/extended-dragula.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/extended-dragula.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:47	90142/90142	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/extended-range-slider.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/extended-range-slider.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:47	89153/89153	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/extended-ratings.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/extended-ratings.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:47	75666/75666	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/extended-scrollbar.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/extended-scrollbar.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:48	100940/100940	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/extended-scrollspy.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/extended-scrollspy.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:48	64841/64841	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-area.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-area.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:48	63815/63815	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-bar.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-bar.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:49	57998/57998	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-bubble.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-bubble.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:49	58223/58223	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-candlestick.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-candlestick.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:49	62987/62987	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-column.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-column.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:50	59740/59740	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-heatmap.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-heatmap.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:50	64755/64755	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-line.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-line.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:50	59652/59652	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-mixed.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-mixed.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:51	62762/62762	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-pie.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-pie.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:51	59163/59163	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-radar.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-radar.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:51	61324/61324	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-radialbar.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-radialbar.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:52	58923/58923	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-scatter.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-scatter.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:52	62234/62234	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-apex-sparklines.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-apex-sparklines.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:52	59815/59815	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-chartjs.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-chartjs.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:53	61673/61673	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-brite.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-brite.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:53	61066/61066	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/charts-sparkline.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/charts-sparkline.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:54	208990/208990	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/form-elements.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/form-elements.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:54	166945/166945	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/form-advanced.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/form-advanced.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:54	85635/85635	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/form-validation.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/form-validation.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:55	97850/97850	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/form-wizard.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/form-wizard.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:55	66750/66750	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/form-fileuploads.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/form-fileuploads.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:55	75298/75298	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/form-editors.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/form-editors.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:56	234885/234885	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/tables-basic.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/tables-basic.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:56	428752/428752	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/tables-datatable.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/tables-datatable.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:57	104460/104460	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/icons-dripicons.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/icons-dripicons.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:57	62145/62145	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/icons-mdi.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/icons-mdi.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:57	322957/322957	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/icons-unicons.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/icons-unicons.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:58	60046/60046	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/maps-google.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/maps-google.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:58	63879/63879	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/maps-vector.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/maps-vector.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:58	103283/103283	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/layouts-vertical.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/layouts-vertical.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:59	92584/92584	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/layouts-detached.html	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/layouts-detached.html	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:53:59	4499/4499	---M--	200	added ('OK')	image/jpeg	etag:%225dad757d-1193%22	https://coderthemes.com/hyper/creative/assets/images/users/avatar-3.jpg	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/images/users/avatar-3.jpg	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:54:00	4730/4730	---M--	200	added ('OK')	image/jpeg	etag:%225dad757d-127a%22	https://coderthemes.com/hyper/creative/assets/images/users/avatar-6.jpg	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/images/users/avatar-6.jpg	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:54:00	46786/46786	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Oct%202019%2009:08:13%20GMT	https://coderthemes.com/hyper/creative/assets/images/email-campaign.svg	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/images/email-campaign.svg	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:54:02	18906/18906	---MCZ	200	added ('OK')	application/x-javascript	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/assets/js/app.min.js	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/js/app.min.js	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:54:02	1708571/1708571	---MCZ	200	added ('OK')	application/x-javascript	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/assets/js/vendor.min.js	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/js/vendor.min.js	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:54:03	2720/2720	---MCZ	200	added ('OK')	application/x-javascript	date:Tue,%2013%20Apr%202021%2011:59:57%20GMT	https://coderthemes.com/hyper/creative/assets/js/ui/component.todo.js	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/js/ui/component.todo.js	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:54:04	458998/458998	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/creative/assets/js/vendor/apexcharts.min.js	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/js/vendor/apexcharts.min.js	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:54:04	3474/3474	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/creative/assets/js/pages/demo.dashboard-crm.js	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/js/pages/demo.dashboard-crm.js	(from https://coderthemes.com/hyper/creative/dashboard-crm.html)
18:54:04	177/177	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2005%20May%202021%2017:18:49%20GMT	https://coderthemes.com/hyper/creative/assets/fontsunicons.eot?34404611	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fontsunicons8adf.eot	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:05	403744/403744	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-62920%22	https://coderthemes.com/hyper/creative/assets/fonts/unicons.eot?34404611	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/unicons8adf.eot	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:05	147808/147808	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-24160%22	https://coderthemes.com/hyper/creative/assets/fonts/unicons.woff2?34404611	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/unicons8adf.woff2	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:07	544923/544923	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Oct%202019%2009:08:13%20GMT	https://coderthemes.com/hyper/creative/assets/fonts/unicons.svg?34404611	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/unicons8adf.svg	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:07	203748/203748	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-31be4%22	https://coderthemes.com/hyper/creative/assets/fonts/unicons.woff?34404611	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/unicons8adf.woff	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:07	403580/403580	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-6287c%22	https://coderthemes.com/hyper/creative/assets/fonts/unicons.ttf?34404611	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/unicons8adf.ttf	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:08	40522/40522	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-9e4a%22	https://coderthemes.com/hyper/creative/assets/fonts/dripicons-v2.eot	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/dripicons-v2.eot	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:09	40522/40522	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-9e4a%22	https://coderthemes.com/hyper/creative/assets/fonts/dripicons-v2.eot?	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/dripicons-v2d41d.eot	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:09	26004/26004	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-6594%22	https://coderthemes.com/hyper/creative/assets/fonts/dripicons-v2.woff	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/dripicons-v2.woff	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:10	40348/40348	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-9d9c%22	https://coderthemes.com/hyper/creative/assets/fonts/dripicons-v2.ttf	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/dripicons-v2.ttf	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:10	99368/99368	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Oct%202019%2009:08:13%20GMT	https://coderthemes.com/hyper/creative/assets/fonts/dripicons-v2.svg	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/dripicons-v2.svg	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:16	319984/319984	---M--	200	added ('OK')	application/octet-stream	etag:%22607587bd-4e1f0%22	https://coderthemes.com/hyper/creative/assets/fonts/materialdesignicons-webfont.woff2?v=5.8.55	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/materialdesignicons-webfonte910.woff2	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:16	1005160/1005160	---M--	200	added ('OK')	application/octet-stream	etag:%22607587bd-f5668%22	https://coderthemes.com/hyper/creative/assets/fonts/materialdesignicons-webfont.eot?v=5.8.55	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/materialdesignicons-webfonte910.eot	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:16	456532/456532	---M--	200	added ('OK')	application/octet-stream	etag:%22607587bd-6f754%22	https://coderthemes.com/hyper/creative/assets/fonts/materialdesignicons-webfont.woff?v=5.8.55	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/materialdesignicons-webfonte910.woff	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:17	11865/11865	---M--	200	added ('OK')	image/png	etag:%225dad757d-2e59%22	https://coderthemes.com/hyper/creative/assets/images/waves.png	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/images/waves.png	(from https://coderthemes.com/hyper/creative/assets/css/app-creative.min.css)
18:54:20	1005160/1005160	---M--	200	added ('OK')	application/octet-stream	etag:%22607587bd-f5668%22	https://coderthemes.com/hyper/creative/assets/fonts/materialdesignicons-webfont.eot?	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:20	127225/127225	---M--	200	added ('OK')	application/octet-stream	etag:%22607587bd-1f0f9%22	https://coderthemes.com/hyper/creative/assets/fonts/Nunito-Light.eot	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/Nunito-Light.eot	(from https://coderthemes.com/hyper/creative/assets/css/app-creative.min.css)
18:54:21	1004940/1004940	---M--	200	added ('OK')	application/octet-stream	etag:%22607587bd-f558c%22	https://coderthemes.com/hyper/creative/assets/fonts/materialdesignicons-webfont.ttf?v=5.8.55	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/materialdesignicons-webfonte910.ttf	(from https://coderthemes.com/hyper/creative/assets/css/icons.min.css)
18:54:21	59220/59220	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-e754%22	https://coderthemes.com/hyper/creative/assets/fonts/Nunito-Light.woff	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/Nunito-Light.woff	(from https://coderthemes.com/hyper/creative/assets/css/app-creative.min.css)
18:54:21	127225/127225	---M--	200	added ('OK')	application/octet-stream	etag:%22607587bd-1f0f9%22	https://coderthemes.com/hyper/creative/assets/fonts/Nunito-Light.eot?	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/Nunito-Lightd41d.eot	(from https://coderthemes.com/hyper/creative/assets/css/app-creative.min.css)
18:54:22	530431/530431	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Oct%202019%2009:08:13%20GMT	https://coderthemes.com/hyper/creative/assets/fonts/Nunito-Light.svg	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/Nunito-Light.svg	(from https://coderthemes.com/hyper/creative/assets/css/app-creative.min.css)
18:54:22	134148/134148	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-20c04%22	https://coderthemes.com/hyper/creative/assets/fonts/Nunito-Light.ttf	C:/Users/Amine/Desktop/dash%20template/tempalte/coderthemes.com/hyper/creative/assets/fonts/Nunito-Light.ttf	(from https://coderthemes.com/hyper/creative/assets/css/app-creative.min.css)
